Orthogroup	Duplications (all)	Duplications (50% support)
OG0055725	0	0
OG0055726	0	0
OG0055727	0	0
OG0055728	0	0
OG0055729	0	0
OG0055730	0	0
OG0055731	0	0
OG0055732	0	0
OG0055733	0	0
OG0055734	0	0
OG0055735	0	0
OG0055736	0	0
OG0055737	0	0
OG0055738	0	0
OG0055739	0	0
OG0055740	0	0
OG0055741	0	0
OG0055742	0	0
OG0055743	0	0
OG0055744	0	0
OG0055745	0	0
OG0055746	0	0
OG0055747	0	0
OG0055748	0	0
OG0055749	0	0
OG0055750	0	0
OG0055751	0	0
OG0055752	0	0
OG0055753	0	0
OG0055754	0	0
OG0055755	0	0
OG0055756	0	0
OG0055757	0	0
OG0055758	0	0
OG0055759	0	0
OG0055760	0	0
OG0055761	0	0
OG0055762	0	0
OG0055763	0	0
OG0055764	0	0
OG0055765	0	0
OG0055766	0	0
OG0055767	0	0
OG0055768	0	0
OG0055769	0	0
OG0055770	0	0
OG0055771	0	0
OG0055772	0	0
OG0055773	0	0
OG0055774	0	0
OG0055775	0	0
OG0055776	0	0
OG0055777	0	0
OG0055778	0	0
OG0055779	0	0
OG0055780	0	0
OG0055781	0	0
OG0055782	0	0
OG0055783	0	0
OG0055784	0	0
OG0055785	0	0
OG0055786	0	0
OG0055787	0	0
OG0055788	0	0
OG0055789	0	0
OG0055790	0	0
OG0055791	0	0
OG0055792	0	0
OG0055793	0	0
OG0055794	0	0
OG0055795	0	0
OG0055796	0	0
OG0055797	0	0
OG0055798	0	0
OG0055799	0	0
OG0055800	0	0
OG0055801	0	0
OG0055802	0	0
OG0055803	0	0
OG0055804	0	0
OG0055805	0	0
OG0055806	0	0
OG0055807	0	0
OG0055808	0	0
OG0055809	0	0
OG0055810	0	0
OG0055811	0	0
OG0055812	0	0
OG0055813	0	0
OG0055814	0	0
OG0055815	0	0
OG0055816	0	0
OG0055817	0	0
OG0055818	0	0
OG0055819	0	0
OG0055820	0	0
OG0055821	0	0
OG0055822	0	0
OG0055823	0	0
OG0055824	0	0
OG0055825	0	0
OG0055826	0	0
OG0055827	0	0
OG0055828	0	0
OG0055829	0	0
OG0055830	0	0
OG0055831	0	0
OG0055832	0	0
OG0055833	0	0
OG0055834	0	0
OG0055835	0	0
OG0055836	0	0
OG0055837	0	0
OG0055838	0	0
OG0055839	0	0
OG0055840	0	0
OG0055841	0	0
OG0055842	0	0
OG0055843	0	0
OG0055844	0	0
OG0055845	0	0
OG0055846	0	0
OG0055847	0	0
OG0055848	0	0
OG0055849	0	0
OG0055850	0	0
OG0055851	0	0
OG0055852	0	0
OG0055853	0	0
OG0055854	0	0
OG0055855	0	0
OG0055856	0	0
OG0055857	0	0
OG0055858	0	0
OG0055859	0	0
OG0055860	0	0
OG0055861	0	0
OG0055862	0	0
OG0055863	0	0
OG0055864	0	0
OG0055865	0	0
OG0055866	0	0
OG0055867	0	0
OG0055868	0	0
OG0055869	0	0
OG0055870	0	0
OG0055871	0	0
OG0055872	0	0
OG0055873	0	0
OG0055874	0	0
OG0055875	0	0
OG0055876	0	0
OG0055877	0	0
OG0055878	0	0
OG0055879	0	0
OG0055880	0	0
OG0055881	0	0
OG0055882	0	0
OG0055883	0	0
OG0055884	0	0
OG0055885	0	0
OG0055886	0	0
OG0055887	0	0
OG0055888	0	0
OG0055889	0	0
OG0055890	0	0
OG0055891	0	0
OG0055892	0	0
OG0055893	0	0
OG0055894	0	0
OG0055895	0	0
OG0055896	0	0
OG0055897	0	0
OG0055898	0	0
OG0055899	0	0
OG0055900	0	0
OG0055901	0	0
OG0055902	0	0
OG0055903	0	0
OG0055904	0	0
OG0055905	0	0
OG0055906	0	0
OG0055907	0	0
OG0055908	0	0
OG0055909	0	0
OG0055910	0	0
OG0055911	0	0
OG0055912	0	0
OG0055913	0	0
OG0055914	0	0
OG0055915	0	0
OG0055916	0	0
OG0055917	0	0
OG0055918	0	0
OG0055919	0	0
OG0055920	0	0
OG0055921	0	0
OG0055922	0	0
OG0055923	0	0
OG0055924	0	0
OG0055925	0	0
OG0055926	0	0
OG0055927	0	0
OG0055928	0	0
OG0055929	0	0
OG0055930	0	0
OG0055931	0	0
OG0055932	0	0
OG0055933	0	0
OG0055934	0	0
OG0055935	0	0
OG0055936	0	0
OG0055937	0	0
OG0055938	0	0
OG0055939	0	0
OG0055940	0	0
OG0055941	0	0
OG0055942	0	0
OG0055943	0	0
OG0055944	0	0
OG0055945	0	0
OG0055946	0	0
OG0055947	0	0
OG0055948	0	0
OG0055949	0	0
OG0055950	0	0
OG0055951	0	0
OG0055952	0	0
OG0055953	0	0
OG0055954	0	0
OG0055955	0	0
OG0055956	0	0
OG0055957	0	0
OG0055958	0	0
OG0055959	0	0
OG0055960	0	0
OG0055961	0	0
OG0055962	0	0
OG0055963	0	0
OG0055964	0	0
OG0055965	0	0
OG0055966	0	0
OG0055967	0	0
OG0055968	0	0
OG0055969	0	0
OG0055970	0	0
OG0055971	0	0
OG0055972	0	0
OG0055973	0	0
OG0055974	0	0
OG0055975	0	0
OG0055976	0	0
OG0055977	0	0
OG0055978	0	0
OG0055979	0	0
OG0055980	0	0
OG0055981	0	0
OG0055982	0	0
OG0055983	0	0
OG0055984	0	0
OG0055985	0	0
OG0055986	0	0
OG0055987	0	0
OG0055988	0	0
OG0055989	0	0
OG0055990	0	0
OG0055991	0	0
OG0055992	0	0
OG0055993	0	0
OG0055994	0	0
OG0055995	0	0
OG0055996	0	0
OG0055997	0	0
OG0055998	0	0
OG0055999	0	0
OG0056000	0	0
OG0056001	0	0
OG0056002	0	0
OG0056003	0	0
OG0056004	0	0
OG0056005	0	0
OG0056006	0	0
OG0056007	0	0
OG0056008	0	0
OG0056009	0	0
OG0056010	0	0
OG0056011	0	0
OG0056012	0	0
OG0056013	0	0
OG0056014	0	0
OG0056015	0	0
OG0056016	0	0
OG0056017	0	0
OG0056018	0	0
OG0056019	0	0
OG0056020	0	0
OG0056021	0	0
OG0056022	0	0
OG0056023	0	0
OG0056024	0	0
OG0056025	0	0
OG0056026	0	0
OG0056027	0	0
OG0056028	0	0
OG0056029	0	0
OG0056030	0	0
OG0056031	0	0
OG0056032	0	0
OG0056033	0	0
OG0056034	0	0
OG0056035	0	0
OG0056036	0	0
OG0056037	0	0
OG0056038	0	0
OG0056039	0	0
OG0056040	0	0
OG0056041	0	0
OG0056042	0	0
OG0056043	0	0
OG0056044	0	0
OG0056045	0	0
OG0056046	0	0
OG0056047	0	0
OG0056048	0	0
OG0056049	0	0
OG0056050	0	0
OG0056051	0	0
OG0056052	0	0
OG0056053	0	0
OG0056054	0	0
OG0056055	0	0
OG0056056	0	0
OG0056057	0	0
OG0056058	0	0
OG0056059	0	0
OG0056060	0	0
OG0056061	0	0
OG0056062	0	0
OG0056063	0	0
OG0056064	0	0
OG0056065	0	0
OG0056066	0	0
OG0056067	0	0
OG0056068	0	0
OG0056069	0	0
OG0056070	0	0
OG0056071	0	0
OG0056072	0	0
OG0056073	0	0
OG0056074	0	0
OG0056075	0	0
OG0056076	0	0
OG0056077	0	0
OG0056078	0	0
OG0056079	0	0
OG0056080	0	0
OG0056081	0	0
OG0056082	0	0
OG0056083	0	0
OG0056084	0	0
OG0056085	0	0
OG0056086	0	0
OG0056087	0	0
OG0056088	0	0
OG0056089	0	0
OG0056090	0	0
OG0056091	0	0
OG0056092	0	0
OG0056093	0	0
OG0056094	0	0
OG0056095	0	0
OG0056096	0	0
OG0056097	0	0
OG0056098	0	0
OG0056099	0	0
OG0056100	0	0
OG0056101	0	0
OG0056102	0	0
OG0056103	0	0
OG0056104	0	0
OG0056105	0	0
OG0056106	0	0
OG0056107	0	0
OG0056108	0	0
OG0056109	0	0
OG0056110	0	0
OG0056111	0	0
OG0056112	0	0
OG0056113	0	0
OG0056114	0	0
OG0056115	0	0
OG0056116	0	0
OG0056117	0	0
OG0056118	0	0
OG0056119	0	0
OG0056120	0	0
OG0056121	0	0
OG0056122	0	0
OG0056123	0	0
OG0056124	0	0
OG0056125	0	0
OG0056126	0	0
OG0056127	0	0
OG0056128	0	0
OG0056129	0	0
OG0056130	0	0
OG0056131	0	0
OG0056132	0	0
OG0056133	0	0
OG0056134	0	0
OG0056135	0	0
OG0056136	0	0
OG0056137	0	0
OG0056138	0	0
OG0056139	0	0
OG0056140	0	0
OG0056141	0	0
OG0056142	0	0
OG0056143	0	0
OG0056144	0	0
OG0056145	0	0
OG0056146	0	0
OG0056147	0	0
OG0056148	0	0
OG0056149	0	0
OG0056150	0	0
OG0056151	0	0
OG0056152	0	0
OG0056153	0	0
OG0056154	0	0
OG0056155	0	0
OG0056156	0	0
OG0056157	0	0
OG0056158	0	0
OG0056159	0	0
OG0056160	0	0
OG0056161	0	0
OG0056162	0	0
OG0056163	0	0
OG0056164	0	0
OG0056165	0	0
OG0056166	0	0
OG0056167	0	0
OG0056168	0	0
OG0056169	0	0
OG0056170	0	0
OG0056171	0	0
OG0056172	0	0
OG0056173	0	0
OG0056174	0	0
OG0056175	0	0
OG0056176	0	0
OG0056177	0	0
OG0056178	0	0
OG0056179	0	0
OG0056180	0	0
OG0056181	0	0
OG0056182	0	0
OG0056183	0	0
OG0056184	0	0
OG0056185	0	0
OG0056186	0	0
OG0056187	0	0
OG0056188	0	0
OG0056189	0	0
OG0056190	0	0
OG0056191	0	0
OG0056192	0	0
OG0056193	0	0
OG0056194	0	0
OG0056195	0	0
OG0056196	0	0
OG0056197	0	0
OG0056198	0	0
OG0056199	0	0
OG0056200	0	0
OG0056201	0	0
OG0056202	0	0
OG0056203	0	0
OG0056204	0	0
OG0056205	0	0
OG0056206	0	0
OG0056207	0	0
OG0056208	0	0
OG0056209	0	0
OG0056210	0	0
OG0056211	0	0
OG0056212	0	0
OG0056213	0	0
OG0056214	0	0
OG0056215	0	0
OG0056216	0	0
OG0056217	0	0
OG0056218	0	0
OG0056219	0	0
OG0056220	0	0
OG0056221	0	0
OG0056222	0	0
OG0056223	0	0
OG0056224	0	0
OG0056225	0	0
OG0056226	0	0
OG0056227	0	0
OG0056228	0	0
OG0056229	0	0
OG0056230	0	0
OG0056231	0	0
OG0056232	0	0
OG0056233	0	0
OG0056234	0	0
OG0056235	0	0
OG0056236	0	0
OG0056237	0	0
OG0056238	0	0
OG0056239	0	0
OG0056240	0	0
OG0056241	0	0
OG0056242	0	0
OG0056243	0	0
OG0056244	0	0
OG0056245	0	0
OG0056246	0	0
OG0056247	0	0
OG0056248	0	0
OG0056249	0	0
OG0056250	0	0
OG0056251	0	0
OG0056252	0	0
OG0056253	0	0
OG0056254	0	0
OG0056255	0	0
OG0056256	0	0
OG0056257	0	0
OG0056258	0	0
OG0056259	0	0
OG0056260	0	0
OG0056261	0	0
OG0056262	0	0
OG0056263	0	0
OG0056264	0	0
OG0056265	0	0
OG0056266	0	0
OG0056267	0	0
OG0056268	0	0
OG0056269	0	0
OG0056270	0	0
OG0056271	0	0
OG0056272	0	0
OG0056273	0	0
OG0056274	0	0
OG0056275	0	0
OG0056276	0	0
OG0056277	0	0
OG0056278	0	0
OG0056279	0	0
OG0056280	0	0
OG0056281	0	0
OG0056282	0	0
OG0056283	0	0
OG0056284	0	0
OG0056285	0	0
OG0056286	0	0
OG0056287	0	0
OG0056288	0	0
OG0056289	0	0
OG0056290	0	0
OG0056291	0	0
OG0056292	0	0
OG0056293	0	0
OG0056294	0	0
OG0056295	0	0
OG0056296	0	0
OG0056297	0	0
OG0056298	0	0
OG0056299	0	0
OG0056300	0	0
OG0056301	0	0
OG0056302	0	0
OG0056303	0	0
OG0056304	0	0
OG0056305	0	0
OG0056306	0	0
OG0056307	0	0
OG0056308	0	0
OG0056309	0	0
OG0056310	0	0
OG0056311	0	0
OG0056312	0	0
OG0056313	0	0
OG0056314	0	0
OG0056315	0	0
OG0056316	0	0
OG0056317	0	0
OG0056318	0	0
OG0056319	0	0
OG0056320	0	0
OG0056321	0	0
OG0056322	0	0
OG0056323	0	0
OG0056324	0	0
OG0056325	0	0
OG0056326	0	0
OG0056327	0	0
OG0056328	0	0
OG0056329	0	0
OG0056330	0	0
OG0056331	0	0
OG0056332	0	0
OG0056333	0	0
OG0056334	0	0
OG0056335	0	0
OG0056336	0	0
OG0056337	0	0
OG0056338	0	0
OG0056339	0	0
OG0056340	0	0
OG0056341	0	0
OG0056342	0	0
OG0056343	0	0
OG0056344	0	0
OG0056345	0	0
OG0056346	0	0
OG0056347	0	0
OG0056348	0	0
OG0056349	0	0
OG0056350	0	0
OG0056351	0	0
OG0056352	0	0
OG0056353	0	0
OG0056354	0	0
OG0056355	0	0
OG0056356	0	0
OG0056357	0	0
OG0056358	0	0
OG0056359	0	0
OG0056360	0	0
OG0056361	0	0
OG0056362	0	0
OG0056363	0	0
OG0056364	0	0
OG0056365	0	0
OG0056366	0	0
OG0056367	0	0
OG0056368	0	0
OG0056369	0	0
OG0056370	0	0
OG0056371	0	0
OG0056372	0	0
OG0056373	0	0
OG0056374	0	0
OG0056375	0	0
OG0056376	0	0
OG0056377	0	0
OG0056378	0	0
OG0056379	0	0
OG0056380	0	0
OG0056381	0	0
OG0056382	0	0
OG0056383	0	0
OG0056384	0	0
OG0056385	0	0
OG0056386	0	0
OG0056387	0	0
OG0056388	0	0
OG0056389	0	0
OG0056390	0	0
OG0056391	0	0
OG0056392	0	0
OG0056393	0	0
OG0056394	0	0
OG0056395	0	0
OG0056396	0	0
OG0056397	0	0
OG0056398	0	0
OG0056399	0	0
OG0056400	0	0
OG0056401	0	0
OG0056402	0	0
OG0056403	0	0
OG0056404	0	0
OG0056405	0	0
OG0056406	0	0
OG0056407	0	0
OG0056408	0	0
OG0056409	0	0
OG0056410	0	0
OG0056411	0	0
OG0056412	0	0
OG0056413	0	0
OG0056414	0	0
OG0056415	0	0
OG0056416	0	0
OG0056417	0	0
OG0056418	0	0
OG0056419	0	0
OG0056420	0	0
OG0056421	0	0
OG0056422	0	0
OG0056423	0	0
OG0056424	0	0
OG0056425	0	0
OG0056426	0	0
OG0056427	0	0
OG0056428	0	0
OG0056429	0	0
OG0056430	0	0
OG0056431	0	0
OG0056432	0	0
OG0056433	0	0
OG0056434	0	0
OG0056435	0	0
OG0056436	0	0
OG0056437	0	0
OG0056438	0	0
OG0056439	0	0
OG0056440	0	0
OG0056441	0	0
OG0056442	0	0
OG0056443	0	0
OG0056444	0	0
OG0056445	0	0
OG0056446	0	0
OG0056447	0	0
OG0056448	0	0
OG0056449	0	0
OG0056450	0	0
OG0056451	0	0
OG0056452	0	0
OG0056453	0	0
OG0056454	0	0
OG0056455	0	0
OG0056456	0	0
OG0056457	0	0
OG0056458	0	0
OG0056459	0	0
OG0056460	0	0
OG0056461	0	0
OG0056462	0	0
OG0056463	0	0
OG0056464	0	0
OG0056465	0	0
OG0056466	0	0
OG0056467	0	0
OG0056468	0	0
OG0056469	0	0
OG0056470	0	0
OG0056471	0	0
OG0056472	0	0
OG0056473	0	0
OG0056474	0	0
OG0056475	0	0
OG0056476	0	0
OG0056477	0	0
OG0056478	0	0
OG0056479	0	0
OG0056480	0	0
OG0056481	0	0
OG0056482	0	0
OG0056483	0	0
OG0056484	0	0
OG0056485	0	0
OG0056486	0	0
OG0056487	0	0
OG0056488	0	0
OG0056489	0	0
OG0056490	0	0
OG0056491	0	0
OG0056492	0	0
OG0056493	0	0
OG0056494	0	0
OG0056495	0	0
OG0056496	0	0
OG0056497	0	0
OG0056498	0	0
OG0056499	0	0
OG0056500	0	0
OG0056501	0	0
OG0056502	0	0
OG0056503	0	0
OG0056504	0	0
OG0056505	0	0
OG0056506	0	0
OG0056507	0	0
OG0056508	0	0
OG0056509	0	0
OG0056510	0	0
OG0056511	0	0
OG0056512	0	0
OG0056513	0	0
OG0056514	0	0
OG0056515	0	0
OG0056516	0	0
OG0056517	0	0
OG0056518	0	0
OG0056519	0	0
OG0056520	0	0
OG0056521	0	0
OG0056522	0	0
OG0056523	0	0
OG0056524	0	0
OG0056525	0	0
OG0056526	0	0
OG0056527	0	0
OG0056528	0	0
OG0056529	0	0
OG0056530	0	0
OG0056531	0	0
OG0056532	0	0
OG0056533	0	0
OG0056534	0	0
OG0056535	0	0
OG0056536	0	0
OG0056537	0	0
OG0056538	0	0
OG0056539	0	0
OG0056540	0	0
OG0056541	0	0
OG0056542	0	0
OG0056543	0	0
OG0056544	0	0
OG0056545	0	0
OG0056546	0	0
OG0056547	0	0
OG0056548	0	0
OG0056549	0	0
OG0056550	0	0
OG0056551	0	0
OG0056552	0	0
OG0056553	0	0
OG0056554	0	0
OG0056555	0	0
OG0056556	0	0
OG0056557	0	0
OG0056558	0	0
OG0056559	0	0
OG0056560	0	0
OG0056561	0	0
OG0056562	0	0
OG0056563	0	0
OG0056564	0	0
OG0056565	0	0
OG0056566	0	0
OG0056567	0	0
OG0056568	0	0
OG0056569	0	0
OG0056570	0	0
OG0056571	0	0
OG0056572	0	0
OG0056573	0	0
OG0056574	0	0
OG0056575	0	0
OG0056576	0	0
OG0056577	0	0
OG0056578	0	0
OG0056579	0	0
OG0056580	0	0
OG0056581	0	0
OG0056582	0	0
OG0056583	0	0
OG0056584	0	0
OG0056585	0	0
OG0056586	0	0
OG0056587	0	0
OG0056588	0	0
OG0056589	0	0
OG0056590	0	0
OG0056591	0	0
OG0056592	0	0
OG0056593	0	0
OG0056594	0	0
OG0056595	0	0
OG0056596	0	0
OG0056597	0	0
OG0056598	0	0
OG0056599	0	0
OG0056600	0	0
OG0056601	0	0
OG0056602	0	0
OG0056603	0	0
OG0056604	0	0
OG0056605	0	0
OG0056606	0	0
OG0056607	0	0
OG0056608	0	0
OG0056609	0	0
OG0056610	0	0
OG0056611	0	0
OG0056612	0	0
OG0056613	0	0
OG0056614	0	0
OG0056615	0	0
OG0056616	0	0
OG0056617	0	0
OG0056618	0	0
OG0056619	0	0
OG0056620	0	0
OG0056621	0	0
OG0056622	0	0
OG0056623	0	0
OG0056624	0	0
OG0056625	0	0
OG0056626	0	0
OG0056627	0	0
OG0056628	0	0
OG0056629	0	0
OG0056630	0	0
OG0056631	0	0
OG0056632	0	0
OG0056633	0	0
OG0056634	0	0
OG0056635	0	0
OG0056636	0	0
OG0056637	0	0
OG0056638	0	0
OG0056639	0	0
OG0056640	0	0
OG0056641	0	0
OG0056642	0	0
OG0056643	0	0
OG0056644	0	0
OG0056645	0	0
OG0056646	0	0
OG0056647	0	0
OG0056648	0	0
OG0056649	0	0
OG0056650	0	0
OG0056651	0	0
OG0056652	0	0
OG0056653	0	0
OG0056654	0	0
OG0056655	0	0
OG0056656	0	0
OG0056657	0	0
OG0056658	0	0
OG0056659	0	0
OG0056660	0	0
OG0056661	0	0
OG0056662	0	0
OG0056663	0	0
OG0056664	0	0
OG0056665	0	0
OG0056666	0	0
OG0056667	0	0
OG0056668	0	0
OG0056669	0	0
OG0056670	0	0
OG0056671	0	0
OG0056672	0	0
OG0056673	0	0
OG0056674	0	0
OG0056675	0	0
OG0056676	0	0
OG0056677	0	0
OG0056678	0	0
OG0056679	0	0
OG0056680	0	0
OG0056681	0	0
OG0056682	0	0
OG0056683	0	0
OG0056684	0	0
OG0056685	0	0
OG0056686	0	0
OG0056687	0	0
OG0056688	0	0
OG0056689	0	0
OG0056690	0	0
OG0056691	0	0
OG0056692	0	0
OG0056693	0	0
OG0056694	0	0
OG0056695	0	0
OG0056696	0	0
OG0056697	0	0
OG0056698	0	0
OG0056699	0	0
OG0056700	0	0
OG0056701	0	0
OG0056702	0	0
OG0056703	0	0
OG0056704	0	0
OG0056705	0	0
OG0056706	0	0
OG0056707	0	0
OG0056708	0	0
OG0056709	0	0
OG0056710	0	0
OG0056711	0	0
OG0056712	0	0
OG0056713	0	0
OG0056714	0	0
OG0056715	0	0
OG0056716	0	0
OG0056717	0	0
OG0056718	0	0
OG0056719	0	0
OG0056720	0	0
OG0056721	0	0
OG0056722	0	0
OG0056723	0	0
OG0056724	0	0
OG0056725	0	0
OG0056726	0	0
OG0056727	0	0
OG0056728	0	0
OG0056729	0	0
OG0056730	0	0
OG0056731	0	0
OG0056732	0	0
OG0056733	0	0
OG0056734	0	0
OG0056735	0	0
OG0056736	0	0
OG0056737	0	0
OG0056738	0	0
OG0056739	0	0
OG0056740	0	0
OG0056741	0	0
OG0056742	0	0
OG0056743	0	0
OG0056744	0	0
OG0056745	0	0
OG0056746	0	0
OG0056747	0	0
OG0056748	0	0
OG0056749	0	0
OG0056750	0	0
OG0056751	0	0
OG0056752	0	0
OG0056753	0	0
OG0056754	0	0
OG0056755	0	0
OG0056756	0	0
OG0056757	0	0
OG0056758	0	0
OG0056759	0	0
OG0056760	0	0
OG0056761	0	0
OG0056762	0	0
OG0056763	0	0
OG0056764	0	0
OG0056765	0	0
OG0056766	0	0
OG0056767	0	0
OG0056768	0	0
OG0056769	0	0
OG0056770	0	0
OG0056771	0	0
OG0056772	0	0
OG0056773	0	0
OG0056774	0	0
OG0056775	0	0
OG0056776	0	0
OG0056777	0	0
OG0056778	0	0
OG0056779	0	0
OG0056780	0	0
OG0056781	0	0
OG0056782	0	0
OG0056783	0	0
OG0056784	0	0
OG0056785	0	0
OG0056786	0	0
OG0056787	0	0
OG0056788	0	0
OG0056789	0	0
OG0056790	0	0
OG0056791	0	0
OG0056792	0	0
OG0056793	0	0
OG0056794	0	0
OG0056795	0	0
OG0056796	0	0
OG0056797	0	0
OG0056798	0	0
OG0056799	0	0
OG0056800	0	0
OG0056801	0	0
OG0056802	0	0
OG0056803	0	0
OG0056804	0	0
OG0056805	0	0
OG0056806	0	0
OG0056807	0	0
OG0056808	0	0
OG0056809	0	0
OG0056810	0	0
OG0056811	0	0
OG0056812	0	0
OG0056813	0	0
OG0056814	0	0
OG0056815	0	0
OG0056816	0	0
OG0056817	0	0
OG0056818	0	0
OG0056819	0	0
OG0056820	0	0
OG0056821	0	0
OG0056822	0	0
OG0056823	0	0
OG0056824	0	0
OG0056825	0	0
OG0056826	0	0
OG0056827	0	0
OG0056828	0	0
OG0056829	0	0
OG0056830	0	0
OG0056831	0	0
OG0056832	0	0
OG0056833	0	0
OG0056834	0	0
OG0056835	0	0
OG0056836	0	0
OG0056837	0	0
OG0056838	0	0
OG0056839	0	0
OG0056840	0	0
OG0056841	0	0
OG0056842	0	0
OG0056843	0	0
OG0056844	0	0
OG0056845	0	0
OG0056846	0	0
OG0056847	0	0
OG0056848	0	0
OG0056849	0	0
OG0056850	0	0
OG0056851	0	0
OG0056852	0	0
OG0056853	0	0
OG0056854	0	0
OG0056855	0	0
OG0056856	0	0
OG0056857	0	0
OG0056858	0	0
OG0056859	0	0
OG0056860	0	0
OG0056861	0	0
OG0056862	0	0
OG0056863	0	0
OG0056864	0	0
OG0056865	0	0
OG0056866	0	0
OG0056867	0	0
OG0056868	0	0
OG0056869	0	0
OG0056870	0	0
OG0056871	0	0
OG0056872	0	0
OG0056873	0	0
OG0056874	0	0
OG0056875	0	0
OG0056876	0	0
OG0056877	0	0
OG0056878	0	0
OG0056879	0	0
OG0056880	0	0
OG0056881	0	0
OG0056882	0	0
OG0056883	0	0
OG0056884	0	0
OG0056885	0	0
OG0056886	0	0
OG0056887	0	0
OG0056888	0	0
OG0056889	0	0
OG0056890	0	0
OG0056891	0	0
OG0056892	0	0
OG0056893	0	0
OG0056894	0	0
OG0056895	0	0
OG0056896	0	0
OG0056897	0	0
OG0056898	0	0
OG0056899	0	0
OG0056900	0	0
OG0056901	0	0
OG0056902	0	0
OG0056903	0	0
OG0056904	0	0
OG0056905	0	0
OG0056906	0	0
OG0056907	0	0
OG0056908	0	0
OG0056909	0	0
OG0056910	0	0
OG0056911	0	0
OG0056912	0	0
OG0056913	0	0
OG0056914	0	0
OG0056915	0	0
OG0056916	0	0
OG0056917	0	0
OG0056918	0	0
OG0056919	0	0
OG0056920	0	0
OG0056921	0	0
OG0056922	0	0
OG0056923	0	0
OG0056924	0	0
OG0056925	0	0
OG0056926	0	0
OG0056927	0	0
OG0056928	0	0
OG0056929	0	0
OG0056930	0	0
OG0056931	0	0
OG0056932	0	0
OG0056933	0	0
OG0056934	0	0
OG0056935	0	0
OG0056936	0	0
OG0056937	0	0
OG0056938	0	0
OG0056939	0	0
OG0056940	0	0
OG0056941	0	0
OG0056942	0	0
OG0056943	0	0
OG0056944	0	0
OG0056945	0	0
OG0056946	0	0
OG0056947	0	0
OG0056948	0	0
OG0056949	0	0
OG0056950	0	0
OG0056951	0	0
OG0056952	0	0
OG0056953	0	0
OG0056954	0	0
OG0056955	0	0
OG0056956	0	0
OG0056957	0	0
OG0056958	0	0
OG0056959	0	0
OG0056960	0	0
OG0056961	0	0
OG0056962	0	0
OG0056963	0	0
OG0056964	0	0
OG0056965	0	0
OG0056966	0	0
OG0056967	0	0
OG0056968	0	0
OG0056969	0	0
OG0056970	0	0
OG0056971	0	0
OG0056972	0	0
OG0056973	0	0
OG0056974	0	0
OG0056975	0	0
OG0056976	0	0
OG0056977	0	0
OG0056978	0	0
OG0056979	0	0
OG0056980	0	0
OG0056981	0	0
OG0056982	0	0
OG0056983	0	0
OG0056984	0	0
OG0056985	0	0
OG0056986	0	0
OG0056987	0	0
OG0056988	0	0
OG0056989	0	0
OG0056990	0	0
OG0056991	0	0
OG0056992	0	0
OG0056993	0	0
OG0056994	0	0
OG0056995	0	0
OG0056996	0	0
OG0056997	0	0
OG0056998	0	0
OG0056999	0	0
OG0057000	0	0
OG0057001	0	0
OG0057002	0	0
OG0057003	0	0
OG0057004	0	0
OG0057005	0	0
OG0057006	0	0
OG0057007	0	0
OG0057008	0	0
OG0057009	0	0
OG0057010	0	0
OG0057011	0	0
OG0057012	0	0
OG0057013	0	0
OG0057014	0	0
OG0057015	0	0
OG0057016	0	0
OG0057017	0	0
OG0057018	0	0
OG0057019	0	0
OG0057020	0	0
OG0057021	0	0
OG0057022	0	0
OG0057023	0	0
OG0057024	0	0
OG0057025	0	0
OG0057026	0	0
OG0057027	0	0
OG0057028	0	0
OG0057029	0	0
OG0057030	0	0
OG0057031	0	0
OG0057032	0	0
OG0057033	0	0
OG0057034	0	0
OG0057035	0	0
OG0057036	0	0
OG0057037	0	0
OG0057038	0	0
OG0057039	0	0
OG0057040	0	0
OG0057041	0	0
OG0057042	0	0
OG0057043	0	0
OG0057044	0	0
OG0057045	0	0
OG0057046	0	0
OG0057047	0	0
OG0057048	0	0
OG0057049	0	0
OG0057050	0	0
OG0057051	0	0
OG0057052	0	0
OG0057053	0	0
OG0057054	0	0
OG0057055	0	0
OG0057056	0	0
OG0057057	0	0
OG0057058	0	0
OG0057059	0	0
OG0057060	0	0
OG0057061	0	0
OG0057062	0	0
OG0057063	0	0
OG0057064	0	0
OG0057065	0	0
OG0057066	0	0
OG0057067	0	0
OG0057068	0	0
OG0057069	0	0
OG0057070	0	0
OG0057071	0	0
OG0057072	0	0
OG0057073	0	0
OG0057074	0	0
OG0057075	0	0
OG0057076	0	0
OG0057077	0	0
OG0057078	0	0
OG0057079	0	0
OG0057080	0	0
OG0057081	0	0
OG0057082	0	0
OG0057083	0	0
OG0057084	0	0
OG0057085	0	0
OG0057086	0	0
OG0057087	0	0
OG0057088	0	0
OG0057089	0	0
OG0057090	0	0
OG0057091	0	0
OG0057092	0	0
OG0057093	0	0
OG0057094	0	0
OG0057095	0	0
OG0057096	0	0
OG0057097	0	0
OG0057098	0	0
OG0057099	0	0
OG0057100	0	0
OG0057101	0	0
OG0057102	0	0
OG0057103	0	0
OG0057104	0	0
OG0057105	0	0
OG0057106	0	0
OG0057107	0	0
OG0057108	0	0
OG0057109	0	0
OG0057110	0	0
OG0057111	0	0
OG0057112	0	0
OG0057113	0	0
OG0057114	0	0
OG0057115	0	0
OG0057116	0	0
OG0057117	0	0
OG0057118	0	0
OG0057119	0	0
OG0057120	0	0
OG0057121	0	0
